publisher,year,market_share_pct
Deep Silver,2011,1.1703533667223154
Deep Silver,2012,0.15025237703955874
Deep Silver,2013,1.5035172892103434
Deep Silver,2014,0.774089504098912
Deep Silver,2015,0.6146900503559649
Deep Silver,2016,0.5529901373923949
Deep Silver,2017,1.0681533972488533
Deep Silver,2018,0.6285482562854825
"Destination Software, Inc",2001,0.03643497757847533
"Destination Software, Inc",2002,0.00472232716282584
"Destination Software, Inc",2003,0.024733496574410742
"Destination Software, Inc",2004,0.013526308670363855
"Destination Software, Inc",2005,0.017650865873031444
"Destination Software, Inc",2006,0.010784771902074284
"Destination Software, Inc",2007,0.05839595531172681
"Destination Software, Inc",2008,0.017443108630313436
Destineer,2006,0.016177157853111423
Destineer,2007,0.04610206998294222
Destineer,2008,0.21065908115070844
Destineer,2009,0.2716299180952648
Destineer,2010,0.09178241448938387
Destineer,2011,0.013912075681691715
Detn8 Games,2007,0.0353449203202557
Devolver Digital,2010,0.0030594138163127955
Devolver Digital,2014,0.04031716167181832
Devolver Digital,2015,0.006945650286508077
DigiCube,2002,0.01416698148847752
Digiturbo,2012,0.0023476933912431053
Dimple Entertainment,2009,0.001385866929057473
Disney Interactive Studios,1999,0.6218347329957049
Disney Interactive Studios,2002,0.059029089535322994
Disney Interactive Studios,2003,0.14345428013158232
Disney Interactive Studios,2004,0.7349294377564362
Disney Interactive Studios,2005,0.8923493302477006
Disney Interactive Studios,2006,1.0317431786317728
Disney Interactive Studios,2007,2.587862861709156
Disney Interactive Studios,2008,3.002898239587806
Disney Interactive Studios,2009,2.041381986501658
Disney Interactive Studios,2010,3.1772012482408374
Disney Interactive Studios,2011,2.278102392877018
Disney Interactive Studios,2012,1.1949759361427408
Disney Interactive Studios,2013,1.7586446051719005
Disney Interactive Studios,2014,1.1342561483671554
Disney Interactive Studios,2015,0.8612606355270016
Dispatch Games,2017,0.01042100875364735
Dorart,2008,0.002683555173894375
Dorart,2009,0.001385866929057473
Dorart,2010,0.0015297069081563978
DotEmu,2017,0.046894539391413075
Dovetail Games,2018,0.06758583400919166
Dramatic Create,2014,0.005375621556242442
Dramatic Create,2015,0.0034728251432540385
Dramatic Create,2016,0.03420557550880793
Dramatic Create,2017,0.03647353063776573
Dramatic Create,2018,0.01351716680183833
DreamCatcher Interactive,2001,0.025224215246636768
DreamCatcher Interactive,2002,0.014166981488477521
DreamCatcher Interactive,2003,0.037100244861616116
DreamCatcher Interactive,2004,0.004508769556787952
DreamCatcher Interactive,2005,0.02549569514993431
DreamCatcher Interactive,2006,0.016177157853111423
DreamCatcher Interactive,2007,0.0015367356660980738
DreamCatcher Interactive,2008,0.0107342206955775
DreamCatcher Interactive,2009,0.09839655196308061
DreamCatcher Interactive,2010,0.050480327969161125
DreamCatcher Interactive,2011,0.026085141903171967
DreamWorks Interactive,1998,0.04458008984602721
Dusenberry Martin Racing,2016,0.02850464625733994
EA Games,2012,0.03521540086864658
EA Sports,1997,0.6868814677572415
EA Sports,1998,2.331881622715269
EA Sports,1999,2.1379575613821404
EA Sports,2000,0.24668645733160519
EA Sports,2001,0.16255605381165913
EA Sports,2002,0.4438987533056289
EA Sports,2003,2.156760901288617
EA Sports,2005,0.11767243915354296
EA Sports,2006,1.2959700902325928
EA Sports,2007,0.07376331197270755
EA Sports,2010,0.1759162944379857
EA Sports,2011,2.29201446855871
EA Sports,2012,4.117854208240407
EA Sports,2015,0.059038027435318656
EA Sports,2017,11.911213005418924
EA Sports,2018,3.9537712895377117
EA Sports BIG,2003,0.133560881501818
EA Sports BIG,2005,0.04510776834219147
EON Digital Entertainment,1999,0.0032053336752355926
ESP,1997,0.18979619503818515
ESP,1998,0.04800932752649085
ESP,2002,0.00708349074423876
Easy Interactive,2012,0.011738466956215526
Ecole,2009,0.008315201574344839
Edia,2006,0.01258223388575333
Edia,2009,0.002771733858114946
Eidos Interactive,1996,2.6827601913003867
Eidos Interactive,1997,6.195490080889329
Eidos Interactive,1998,3.8476046774801946
Eidos Interactive,1999,4.990704532341818
Eidos Interactive,2000,3.2863653468244345
Eidos Interactive,2001,0.6193946188340806
Eidos Interactive,2002,2.07074046089913
Eidos Interactive,2003,1.5013232420667317
Eidos Interactive,2004,0.9085170656927722
Eidos Interactive,2005,1.5689658553805725
Eidos Interactive,2006,0.94187007944782
Eidos Interactive,2007,1.066494552272063
Eidos Interactive,2008,0.7352941176470585
Eidos Interactive,2009,1.51336668653076
Eidos Interactive Ltd,2015,0.017364125716270194
El Dia,2018,0.01351716680183833
Electro Brain,1998,0.017146188402318158
Electronic Arts,1992,0.0728066982162359
Electronic Arts,1993,0.10522623640827782
Electronic Arts,1994,0.6669402831931046
Electronic Arts,1995,3.650706292423407
Electronic Arts,1996,4.276930084263265
Electronic Arts,1997,10.51109403949568
Electronic Arts,1998,10.9186927745962
Electronic Arts,1999,10.388486441438557
Electronic Arts,2000,11.8451310783125
Electronic Arts,2001,12.648542600896862
Electronic Arts,2002,17.238855307895733
Electronic Arts,2003,17.29860750414287
Electronic Arts,2004,15.300509490959922
Electronic Arts,2005,13.224420953539006
Electronic Arts,2006,10.500772908652998
Electronic Arts,2007,11.053739646243448
Electronic Arts,2008,12.211517818806355
Electronic Arts,2009,11.989134803276203
Electronic Arts,2010,12.450284525484923
Electronic Arts,2011,12.65824986087925
Electronic Arts,2012,12.996830613921823
Electronic Arts,2013,13.288913108094711
Electronic Arts,2014,13.43367826904986
Electronic Arts,2015,15.773571800659843
Electronic Arts,2016,16.561199475514503
Electronic Arts,2017,7.378074197582326
Electronic Arts,2018,11.989726953230598
Electronic Arts Victor,1996,0.1913003871555454
Elf,1996,0.1639717604190389
Elf,1997,0.12653079669212344
Elite,1996,0.03188339785925757
Empire Interactive,1996,0.18674561603279433
Empire Interactive,1998,0.010287713041390895
Empire Interactive,1999,0.006410667350471185
Empire Interactive,2000,0.76096500397207
Empire Interactive,2001,0.4119955156950672
Empire Interactive,2002,0.32111824707215714
Empire Interactive,2003,0.5960772674432988
Empire Interactive,2004,0.44862257090040114
Empire Interactive,2005,0.19808193924179732
Empire Interactive,2006,0.04673401157565522
Empire Interactive,2007,0.13215926728443436
Empire Interactive,2008,0.21602619149849722
Empire Interactive,2009,0.001385866929057473
Encore,2001,0.008408071748878922
Encore,2003,0.004946699314882149
Encore,2005,0.003922414638451432
Enix,2000,0.5937199481540327
Enix,2001,0.33912556053811654
Enix Corporation,1987,10.50903119868637
Enix Corporation,1988,7.243121841661987
Enix Corporation,1990,5.85036564785299
Enix Corporation,1992,3.385511467054969
Enix Corporation,1993,2.0168361978253246
Enix Corporation,1994,0.7387646213831314
Enix Corporation,1995,3.0453127866446517
Enix Corporation,1996,0.8153040309724435
Enix Corporation,1999,0.7981280851336626
Enix Corporation,2000,2.241083747961701
Enix Corporation,2001,0.8155829596412555
Enix Corporation,2002,0.31875708349074416
Enix Corporation,2003,0.1632410773911109
Enix Corporation,2004,0.371973488435006
Enjoy Gaming ltd.,2009,0.013858669290574731
Enlight,2005,0.003922414638451432
Enterbrain,2001,0.12051569506726455
Enterbrain,2002,0.07791839818662635
Enterbrain,2004,0.13751747148203253
Enterbrain,2006,0.02875939173886475
Enterbrain,2007,0.0015367356660980738
Enterbrain,2008,0.05098754830399312
Enterbrain,2009,0.01801627007774715
Enterbrain,2010,0.02753472434681516
Entergram,2016,0.02280371700587195
Entergram,2017,0.052105043768236756
Entergram,2018,0.020275750202757497
Epic Games,2016,0.0057009292514679875
Epic Games,2017,0.01042100875364735
Epoch,1991,0.23710729104919975
Epoch,1992,0.16988229583788378
Epoch,1993,0.08768853034023151
Epoch,1995,0.46780407264722057
Epoch,1996,0.08654065133227054
Epoch,2000,0.06271689593176402
Ertain,2007,0.00768367833049037
Essential Games,2005,0.03334052442683717
Essential Games,2006,0.010784771902074282
Essential Games,2007,0.0030734713321961477
EuroVideo Medien,2016,0.0057009292514679875
EuroVideo Medien,2017,0.005210504376823675
Evolution Games,1998,0.024004663763245424
Evolution Games,2001,0.019618834080717486
Evolved Games,2004,0.020289463005545783
Evolved Games,2005,0.009806036596128581
Evolved Games,2006,0.0017974619836790468
Evolved Games,2009,0.013858669290574731
Evolved Games,2011,0.022607122982749035
Excalibur Publishing,2011,0.026085141903171967
Excalibur Publishing,2012,0.03286770747740348
Experience Inc.,2014,0.005375621556242442
Experience Inc.,2015,0.013891300573016154
Experience Inc.,2016,0.0057009292514679875
Experience Inc.,2017,0.015631513130471026
Experience Inc.,2018,0.020275750202757497
Extreme Entertainment Group,2015,0.010418475429762116
FCI,1993,0.2806032970887408
FDG Entertainment,2018,0.047310083806434165
Falcom Corporation,2007,0.021514299325373038
Falcom Corporation,2008,0.02817732932589094
Falcom Corporation,2009,0.04573360865889661
Falcom Corporation,2010,0.07954475922413268
Falcom Corporation,2011,0.06956037840845858
Falcom Corporation,2012,0.05164925460734832
Falcom Corporation,2013,0.01486178539581888
Fields,2012,0.014086160347458632
First Class Simulations,2016,0.0057009292514679875
Flashpoint Games,2005,0.007844829276902865
Flashpoint Games,2010,0.006118827632625591
Flight-Plan,2007,0.01229388532878459
Flight-Plan,2009,0.005543467716229892
Focus Home Interactive,2006,0.005392385951037141
Focus Home Interactive,2007,0.004610206998294222
Focus Home Interactive,2008,0.0107342206955775
Focus Home Interactive,2009,0.12749975747328757
Focus Home Interactive,2010,0.10860919047910426
Focus Home Interactive,2011,0.10781858653311079
Focus Home Interactive,2012,0.4531048245099194
Focus Home Interactive,2013,0.14118696126027935
Focus Home Interactive,2014,0.5536890202929716
Focus Home Interactive,2015,0.12502170515714542
Focus Home Interactive,2016,0.7639245196967104
Focus Home Interactive,2017,0.6513130471029596
Focus Home Interactive,2018,1.5139226818058928
Focus Multimedia,2012,0.007043080173729316
Focus Multimedia,2014,0.010751243112484885
Focus Multimedia,2015,0.006945650286508077
Foreign Media Games,2010,0.09790124212200947
Fortyfive,1998,0.02057542608278179
Fox Interactive,1996,0.7014347529036664
Fox Interactive,1997,1.8075828098874775
Fox Interactive,1998,0.20918349850828152
Fox Interactive,1999,0.4647733829091609
Fox Interactive,2000,0.27177321570431073
From Software,1994,0.08208495793145903
From Software,1996,0.1184240491915281
From Software,1997,0.12653079669212344
From Software,1998,0.0754432289701999
From Software,1999,0.0833386755561254
From Software,2001,0.025224215246636768
From Software,2002,0.025972799395542118
From Software,2006,0.010784771902074284
From Software,2009,0.0207880039358621
From Software,2010,0.004589120724469193
From Software,2013,0.029723570791637753
Frontier Developments,2017,0.14068361817423924
Frontier Developments,2018,0.49337658826709907
Frozenbyte,2012,0.009390773564972421
FuRyu,2010,0.0015297069081563978
FuRyu,2011,0.026085141903171963
FuRyu,2012,0.03052001408616037
FuRyu,2013,0.05449321311800255
FuRyu,2014,0.04300497244993954
FuRyu,2015,0.18058690744921002
FuRyu,2016,0.07411208026908384
FuRyu Corporation,2013,0.022292678093728317
FuRyu Corporation,2015,0.038201076575794427
FuRyu Corporation,2016,0.09691579727495579
FuRyu Corporation,2017,0.0625260525218841
FuRyu Corporation,2018,0.060827250608272494
Fuji,1995,0.027517886626307095
FunSoft,1996,0.05465725347301297
Funbox Media,2011,0.14955481357818595
Funbox Media,2012,0.009390773564972421
Funbox Media,2015,0.0034728251432540385
Funbox Media,2018,0.07434441741011082
Funcom,2010,0.004589120724469193
Funcom,2012,0.03991078765113279
Funsta,2006,0.0035949239673580937
Funsta,2007,0.021514299325373038
G.Rev,2009,0.001385866929057473
G.Rev,2010,0.004589120724469193
G.Rev,2012,0.0023476933912431053
GMX Media,2004,0.002254384778393976
GN Software,2006,0.0017974619836790468
GN Software,2008,0.00536711034778875
GN Software,2009,0.004157600787172419
GN Software,2010,0.0030594138163127955
GOA,2008,0.002683555173894375
GSP,2008,0.17577286389008157
GSP,2009,0.2217387086491957
GSP,2010,0.0703665177751943
GSP,2011,0.13042570951585986
GSP,2016,0.011401858502935975
GSP,2017,0.005210504376823675
GT Interactive,1994,3.7040837266570894
GT Interactive,1995,0.9631260319207483
GT Interactive,1996,2.600774311090867
GT Interactive,1997,2.982511636314339
GT Interactive,1998,1.982099379307979
GT Interactive,1999,2.2629655747163278
Gadget Soft,2009,0.001385866929057473
Gaga,1996,0.009109542245502162
Gaijinworks,2017,0.09378907878282615
Gainax Network Systems,1998,0.054867802887418105
Gakken,2007,0.006146942664392295
Gakken,2012,0.0023476933912431053
Game Arts,1994,0.14364867638005335
Game Factory,2003,0.009893398629764297
Game Factory,2004,0.05410523468145542
Game Factory,2005,0.019612073192257162
Game Factory,2006,0.044936549591976176
Game Factory,2007,0.24434097090959378
Game Factory,2008,0.20529197080291975
Game Factory,2009,0.012472802361517259
Game Factory,2010,0.03365355197944075
Game Life,2007,0.01997756365927496
Game Life,2009,0.023559737793977045
GameMill,2010,0.02753472434681516
GameMill,2014,0.051068404784303204
GameMill,2017,0.16152563568153394
GameMill Entertainment,2010,0.02753472434681516
GameMill Entertainment,2011,0.17216193656093498
GameMill Entertainment,2012,0.04930156121610522
GameMill Entertainment,2016,0.11401858502935976
GameMill Entertainment,2017,0.09378907878282615
GameMill Entertainment,2018,0.3176534198432008
GameTek,1998,0.034292376804636315
GameTrust,2017,0.19799916631929967
Gamebridge,2008,0.06977243452125374
Gamebridge,2009,0.029103205510206936
Gamecock,2008,0.02683555173894375
Gameloft,2007,0.016904092327078814
Gameloft,2008,0.014759553456419062
Games Workshop,2016,0.05700929251467988
Gathering of Developers,2001,0.2550448430493273
Gathering of Developers,2003,0.014840097944646444
Gathering of Developers,2004,0.10370169980612289
Gearbox Software,2016,0.10261672652642377
Gearbox Software,2017,1.1932055022926216
Gearbox Software,2018,0.8786158421194917
General Entertainment,1998,0.04800932752649085
Genki,1999,0.05449067247900507
Genki,2001,0.016816143497757844
Genki,2003,0.2695951126610771
Genki,2007,0.013830620994882668
Genki,2012,0.011738466956215526
Genterprise,2009,0.001385866929057473
Ghostlight,2003,0.09398728698276082
Ghostlight,2004,0.029307002119121687
Ghostlight,2005,0.04314656102296576
Ghostlight,2006,0.03774670165725998
Ghostlight,2007,0.026124506323667255
Ghostlight,2008,0.014759553456419062
Ghostlight,2009,0.09701068503402312
Ghostlight,2010,0.018356482897876777
Ghostlight,2011,0.1217306622148025
Giants Software,2011,0.008695047301057322
Giga,2014,0.005375621556242442
Giza10,2012,0.0046953867824862106
Glams,1995,0.07338103100348559
Global A Entertainment,2006,0.005392385951037141
Global A Entertainment,2007,0.010757149662686519
Global A Entertainment,2008,0.006708887934735937
Global A Entertainment,2009,0.002771733858114946
Global Star,2004,1.2466747824518682
Global Star,2005,0.3981250858028204
Global Star,2006,0.016177157853111426
Global Star Software,2005,0.007844829276902865
Global Star Software,2006,0.04313908760829713
Got Game Entertainment,2006,0.0017974619836790468
Gotham Games,2002,0.3707026822818284
Gotham Games,2003,0.3808958472459254
Gotham Games,2004,0.13751747148203253
Gotham Games,2008,0.008050665521683124
Graffiti,2008,0.00536711034778875
Graffiti,2009,0.056820544091356395
Graffiti,2010,0.050480327969161125
Grand Prix Games,2007,0.009220413996588444
Graphsim Entertainment,2005,0.003922414638451432
Gremlin Interactive Ltd,1996,0.17763607378729215
Gremlin Interactive Ltd,1997,0.1446066247909982
Gremlin Interactive Ltd,1998,0.17832035938410884
Grey Box,2017,0.1511046269278866
Griffin International,2010,0.01376736217340758
Groove Games,2005,0.011767243915354296
Groove Games,2006,0.007189847934716187
Gun Media,2017,0.39078782826177566
GungHo,2008,0.05635465865178187
GungHo,2009,0.049891209446069035
GungHo,2011,0.012173066221480252
GungHo,2012,0.11738466956215526
GungHo,2013,0.4111760626176556
GungHo,2014,0.010751243112484885
GungHo,2016,0.11401858502935976
GungHo,2020,0.28985507246376824
GungHo Online Entertainment,2016,0.011401858502935975
Gust,1996,0.004554771122751081
Gust,1997,0.11297392561796735
Gust,2001,0.025224215246636768
Gust,2002,0.01652814506989044
Gust,2007,0.006146942664392295
Gust,2008,0.02683555173894375
Gust,2009,0.019402137006804623
Gust,2010,0.004589120724469193
Gust,2011,0.0034780189204229287
Gust,2012,0.06808310834605007
Gust,2013,0.029723570791637753
"H2 Interactive Co., Ltd.",2014,0.002687810778121221
HAL Laboratory,1989,0.07815552950371238
HMH Interactive,2008,0.004025332760841562
HMH Interactive,2009,0.015244536219632204
Hackberry,2007,0.03380818465415762
Hackberry,2008,0.0107342206955775
Hackberry,2010,0.0015297069081563978
Hamster Corporation,2002,0.06611258027956177
Hamster Corporation,2006,0.0035949239673580937
Hamster Corporation,2010,0.0015297069081563978
Happinet,2014,0.02956591855933344
Happinet,2015,0.010418475429762116
Happinet,2016,0.02280371700587195
Happinet,2017,0.005210504376823675
Harmonix Music Systems,2015,0.2778260114603231
Harukaze,2017,0.005210504376823675
Hasbro Interactive,1994,2.452288118202339
Hasbro Interactive,1995,2.1922583012291317
Hasbro Interactive,1997,2.8830945817705267
Hasbro Interactive,1998,1.3339734577003526
Hasbro Interactive,1999,1.0930187832553369
Hasbro Interactive,2000,1.199983275494418
Hasbro Interactive,2001,0.09529147982062779
Hasbro Interactive,2006,0.0035949239673580937
Havas Interactive,2000,0.05435464314086215
Headup Games,2013,0.007430892697909438
Hearty Robin,1996,0.04099294010475973
Hect,1993,0.33321641529287976
Hect,1994,0.27703673301867426
Hect,1995,0.03669051550174279
Hello Games,2016,0.912148680234878
Her Interactive,2008,0.0013417775869471874
Her Interactive,2011,0.005217028380634393
Hip Interactive,2003,0.009893398629764297
Hip Interactive,2004,0.16457008882276025
Hip Interactive,2005,0.035301731746062895
Hiromi,1998,0.0034292376804636315
Home Entertainment Suppliers,2010,0.009178241448938387
Home Entertainment Suppliers,2011,0.06782136894824711
Hoplite Research,2018,0.01351716680183833
Hot-B,2005,0.005883621957677148
Hudson Entertainment,1997,0.3569976049527768
Hudson Entertainment,1998,0.02057542608278179
Hudson Entertainment,1999,0.15065068273607285
Hudson Entertainment,2001,0.033632286995515695
Hudson Entertainment,2003,0.01731344760208752
Hudson Entertainment,2006,0.0035949239673580937
Hudson Entertainment,2007,0.009220413996588444
Hudson Entertainment,2008,0.04159510519536282
Hudson Entertainment,2009,0.012472802361517259
Hudson Soft,1984,2.0276497695852536
Hudson Soft,1985,1.880934989043097
Hudson Soft,1986,11.466535433070867
Hudson Soft,1988,1.9651880965749577
Hudson Soft,1989,1.3416699231470626
Hudson Soft,1991,1.3040901007705987
Hudson Soft,1992,1.492537313432836
Hudson Soft,1993,2.788495264819362
Hudson Soft,1994,3.673301867432792
Hudson Soft,1995,1.4125848468170974
Hudson Soft,1996,0.501024823502619
Hudson Soft,1997,0.8405260065976771
Hudson Soft,1998,0.024004663763245424
Hudson Soft,1999,0.05449067247900507
Hudson Soft,2000,0.06689802232721495
Hudson Soft,2001,0.1373318385650224
Hudson Soft,2002,0.1534756327918398
Hudson Soft,2003,0.13850758081670017
Hudson Soft,2004,0.018035078227151807
Hudson Soft,2005,0.043146561022965754
Hudson Soft,2006,0.04134162562461808
Hudson Soft,2007,0.08605719730149215
Hudson Soft,2008,0.12612709317303564
Hudson Soft,2009,0.307662458250759
Hudson Soft,2010,0.25699076057027487
Hudson Soft,2011,0.06608235948803565
Human Entertainment,1991,1.1558980438648487
Human Entertainment,1994,0.7490252411245637
Human Entertainment,1995,0.3577325261419922
Human Entertainment,1996,0.05465725347301297
Human Entertainment,1997,0.19883410908762253
Human Entertainment,1998,0.2126127361887452
Human Entertainment,1999,0.09936534393230337
HuneX,2014,0.002687810778121221
HuneX,2015,0.010418475429762116
IE Institute,2006,0.1384045727432866
IE Institute,2007,0.026124506323667255
IE Institute,2008,0.00536711034778875
IE Institute,2009,0.001385866929057473
IE Institute,2012,0.009390773564972421
ITT Family Games,1982,0.6010252784161214
ITT Family Games,1983,0.9059419131361579
Iceberg Interactive,2011,0.010434056761268786
Iceberg Interactive,2012,0.0046953867824862106
Idea Factory,2002,0.011805817907064598
Idea Factory,2005,0.005883621957677148
Idea Factory,2006,0.032354315706222846
Idea Factory,2007,0.009220413996588444
Idea Factory,2008,0.033544439673679684
Idea Factory,2009,0.05127707637512652
Idea Factory,2010,0.10860919047910428
Idea Factory,2011,0.10434056761268791
Idea Factory,2012,0.1526000704308019
Idea Factory,2013,0.09412464084018622
Idea Factory,2014,0.2580298346996373
Idea Factory,2015,0.16669560687619386
Idea Factory,2016,0.33635482583661136
Idea Factory,2017,0.1719466444351813
Idea Factory,2018,0.07434441741011082
Idea Factory,2019,1.176470588235294
Idea Factory International,2014,0.10213680956860641
Idea Factory International,2015,0.17711408230595596
Idea Factory International,2016,0.19383159454991158
Idea Factory International,2017,0.11984160066694453
Idea Factory International,2018,0.02703433360367666
Idea Factory International,2019,0.392156862745098
Ignition Entertainment,2002,0.12750283339629767
Ignition Entertainment,2003,0.056887042121144704
Ignition Entertainment,2004,0.23896478650976144
Ignition Entertainment,2005,0.25103453686089167
Ignition Entertainment,2006,0.15278426861271902
Ignition Entertainment,2007,0.12140211762174784
Ignition Entertainment,2008,0.21334263632460287
Ignition Entertainment,2009,0.12749975747328754
Ignition Entertainment,2010,0.01376736217340758
Ignition Entertainment,2011,0.09042849193099614
Ignition Entertainment,2012,0.021129240521187947
Illusion Softworks,2004,0.1578069344875783
Imadio,1997,0.06326539834606172
Image Epoch,2012,0.023476933912431053
Imageworks,1995,0.018345257750871397
Imagic,1981,11.180700533518904
Imagic,1982,8.520417182252075
Imagineer,1991,1.1262596324836989
Imagineer,1996,0.20496470052379867
Imagineer,1997,0.2756563785078403
Imagineer,1998,0.065155515928809
Imagineer,1999,0.20193602153984236
Imagineer,2000,0.11289041267717524
Imagineer,2001,0.03363228699551569
Imagineer,2017,0.0208420175072947
Imax,1993,0.10522623640827782
Independent Arts Software GmbH,2015,0.0034728251432540385
Indie Games,2004,0.07214031290860723
Infogrames,1994,0.8003283398317257
Infogrames,1996,0.14119790480528352
Infogrames,1997,0.3931492611505264
Infogrames,1998,0.233188162271527
Infogrames,1999,0.5609333931662288
Infogrames,2000,0.7526027511811684
Infogrames,2001,0.6894618834080717
Infogrames,2002,2.212410275783906
Infogrames,2003,0.06925379040835009
Insomniac Games,2016,0.06841115101761586
Interchannel,2006,0.014379695869432375
Interchannel,2008,0.002683555173894375
Interchannel,2009,0.001385866929057473
Interchannel-Holon,2007,0.0015367356660980738
Intergrow,2015,0.010418475429762116
Interplay,1993,0.0175377060680463
Interplay,1995,0.2751788662630709
Interplay,1996,0.5420177636073787
Interplay,1997,0.4473767454471507
Interplay,1998,0.2846267274784814
Interplay,1999,0.07692800820565422
Interplay,2000,0.47246728268595567
Interplay,2001,0.1765695067264574
Interplay,2002,0.09208537967510387
Interplay,2003,0.14840097944646444
Interplay,2004,0.15329816493079035
Interplay,2009,0.002771733858114946
Interplay Productions,1997,0.045189570247186936
"Interworks Unlimited, Inc.",2012,0.0023476933912431053
Inti Creates,2016,0.0057009292514679875
Introversion Software,2016,0.02280371700587195
Irem Software Engineering,1998,0.010287713041390895
Irem Software Engineering,1999,0.009616001025706778
Irem Software Engineering,2006,0.010784771902074282
Irem Software Engineering,2007,0.00768367833049037
Irem Software Engineering,2008,0.02012666380420781
Irem Software Engineering,2009,0.012472802361517259
Irem Software Engineering,2010,0.007648534540781989
Irem Software Engineering,2011,0.005217028380634393
Irem Software Engineering,2012,0.009390773564972421
Ivolgamus,2008,0.00536711034778875
JVC,1994,0.12312743689718857
JVC,1995,0.11007154650522838
JVC,1996,1.134138009565019
JVC,1997,0.013556871074156082
JVC,1998,0.027433901443709052
JVC,1999,0.006410667350471185
JVC,2000,0.025086758372705607
Jack of All Games,2005,0.0745258781305772
Jack of All Games,2011,0.006956037840845857
Jaleco,1995,0.5687029902770132
Jaleco,1996,0.15030744705078566
Jaleco,1997,0.013556871074156082
Jaleco,1998,0.07544322897019991
Jaleco,1999,0.0897493429065966
Jaleco,2000,0.012543379186352803
Jaleco,2002,0.014166981488477521
Jaleco,2003,0.16076772773366982
Jaleco,2004,0.01578069344875783
Jaleco,2007,0.04149186298464799
Jaleco,2008,0.006708887934735937
Jaleco,2010,0.0015297069081563978
Jester Interactive,2002,0.1676426142803173
Jester Interactive,2003,0.009893398629764297
Jester Interactive,2005,0.07844829276902865
JoWood Productions,2002,0.00472232716282584
JoWood Productions,2004,0.01127192389196988
JoWood Productions,2005,0.02157328051148288
JoWood Productions,2006,0.010784771902074282
JoWood Productions,2007,0.006146942664392295
JoWood Productions,2008,0.05769643623872906
JoWood Productions,2009,0.05404881023324145
JoWood Productions,2010,0.05965856941809951
Jorudan,1999,0.09616001025706777
Jorudan,2002,0.0850018889308651
Jorudan,2003,0.07172714006579115
Just Flight,2010,0.004589120724469193
KID,1998,0.010287713041390895
KID,2006,0.01258223388575333
KING Art Games,2013,0.0024769642326364794
KOEI,1992,0.30336124256764957
KOEI,1993,0.5085934759733427
KOEI,1994,0.2872973527601067
KOEI,1995,0.486149330398092
KOEI,1996,0.05921202459576405
KOEI,1999,0.02243733572664915
KOEI,2000,0.020905631977254674
KOEI,2001,0.09529147982062779
KOEI,2002,0.08736305251227804
KOEI,2003,0.36605574930127904
KOEI,2004,0.01578069344875783
KOEI,2005,0.013728451234580014
KOEI,2006,0.034151777689901894
KOEI,2007,0.029197977655863405
KOEI,2008,0.2401781880635466
KOEI,2009,0.05404881023324145
KOEI,2010,0.024475310530502368
KOEI,2018,0.006758583400919165
KSS,1996,0.013664313368253243
Kadokawa Games,2012,0.007043080173729316
Kadokawa Games,2013,0.012384821163182397
Kadokawa Games,2014,0.06450745867490933
Kadokawa Games,2015,0.03125542628928635
Kadokawa Games,2016,0.14822416053816767
Kadokawa Games,2017,0.01042100875364735
Kadokawa Games,2018,0.02703433360367666
Kadokawa Shoten,1996,0.10475973582327486
Kadokawa Shoten,1997,0.09489809751909258
Kadokawa Shoten,1998,0.2846267274784814
Kadokawa Shoten,1999,0.11218667863324573
Kadokawa Shoten,2004,0.004508769556787952
Kadokawa Shoten,2005,0.007844829276902865
Kadokawa Shoten,2006,0.0035949239673580937
Kadokawa Shoten,2007,0.0660796336422172
Kadokawa Shoten,2008,0.029519106912838128
Kadokawa Shoten,2009,0.013858669290574731
Kadokawa Shoten,2010,0.029064431254971563
Kadokawa Shoten,2011,0.11825264329437958
Kadokawa Shoten,2012,0.07747388191102247
Kadokawa Shoten,2013,0.06687803428118495
Kadokawa Shoten,2014,0.0376293508936971
Kadokawa Shoten,2015,0.024309776002778272
Kaga Create,2013,0.0024769642326364794
Kaga Create,2014,0.002687810778121221
Kaga Create,2015,0.045146726862302505
Kalypso,2010,0.03365355197944075
Kalypso,2011,0.06434335002782418
Kalypso Media,2007,0.0015367356660980738
Kalypso Media,2008,0.006708887934735937
Kalypso Media,2009,0.04434774172983915
Kalypso Media,2010,0.04742091415284834
Kalypso Media,2011,0.10955759599332225
Kalypso Media,2012,0.03991078765113279
Kalypso Media,2014,0.051068404784303204
Kalypso Media,2015,0.19447820802222618
Kalypso Media,2016,0.02280371700587195
Kalypso Media,2017,0.23447269695706546
Kalypso Media,2018,0.1554474182211408
Kamui,2010,0.004589120724469193
Kando Games,2006,0.005392385951037141
Karin Entertainment,2008,0.0013417775869471874
Karin Entertainment,2010,0.0030594138163127955
Kemco,1991,0.14819205690574985
Kemco,1997,0.24402367933480948
Kemco,1998,0.16803264634271795
Kemco,1999,0.08654400923136099
Kemco,2000,0.025086758372705607
Kemco,2001,0.06726457399103139
Kemco,2002,0.01652814506989044
Kemco,2003,0.1731344760208752
Kemco,2004,0.01127192389196988
Kemco,2005,0.011767243915354296
Kemco,2018,0.006758583400919165
Kids Station,2006,0.0017974619836790468
Kids Station,2007,0.004610206998294222
King Records,2002,0.00472232716282584
Klei Entertainment,2018,0.03379291700459583
Knowledge Adventure,2003,0.15087432910390552
Knowledge Adventure,2009,0.11918455589894268
