publisher,year,market_share_pct,source_url
505 Games,2010,2.242550327357278,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
505 Games,2011,0.5756121313299944,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
505 Games,2012,0.5493602535508862,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
505 Games,2013,0.572178737739027,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
505 Games,2014,0.9541728262330331,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
505 Games,2015,0.2535162354575447,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
505 Games,2016,0.3078501795792714,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
505 Games,2017,0.44289287203001254,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
505 Games,2018,0.689375506893755,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
5pb,2008,0.01878488621726063,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
5pb,2009,0.033260806297379326,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
5pb,2010,0.045891207244691916,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
5pb,2011,0.06086533110740123,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
5pb,2012,0.08686465547599484,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
5pb,2013,0.04706232042009314,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
5pb,2014,0.05106840478430318,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
5pb,2015,0.1493314811599236,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
5pb,2016,0.07981300952055186,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
5pb,2017,0.10421008753647354,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
5pb,2018,0.006758583400919167,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
704Games,2017,0.13026260942059192,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
704Games,2018,0.15544741822114083,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
7G//AMES,2010,0.0015297069081563971,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
7G//AMES,2011,0.012173066221480247,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
8-4,2018,0.013517166801838334,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
989 Sports,1999,0.12180267965895249,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
989 Studios,1997,0.23498576528537216,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
989 Studios,1998,2.7331024313295154,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
989 Studios,1999,2.1603948971087887,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
A1 Games,2001,0.005605381165919282,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
AIA,2003,0.012366748287205362,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
AIA,2004,0.011271923891969881,https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
AQ Interactive,2007,0.024587770657569192,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
AQ Interactive,2008,0.029519106912838128,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
AQ Interactive,2009,0.020788003935862078,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASC Games,1996,0.5966750170803917,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASC Games,1998,0.22632968691059976,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASC Games,1999,0.016026668376177958,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASCII Entertainment,1994,0.8926739175046172,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASCII Entertainment,1995,1.1465786094294625,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASCII Entertainment,1996,1.3072193122295603,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv
ASCII Entertainment,1997,1.7397984545166976,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
ASCII Entertainment,1998,0.27433901443709063,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
ASCII Entertainment,1999,0.6090133982947624,https://raw.githubusercontent.com/andvise/DataAnalyticsDatasets/main/vgsales.csv | https://raw.githubusercontent.com/Bredmak/vgchartz-sales-analysis/main/vgchartz-2024.csv
